
Testing FCFS
Proces: 71 [(1, 3), (2, 14), (3, 19), (3, 17), (4, 16), (4, 17), (4, 12), (6, 4), (7, 17), (7, 2), (7, 20), (8, 15), (10, 15), (10, 20), (10, 10), (11, 6), (12, 3), (15, 10), (16, 2), (16, 13), (17, 1), (17, 12), (17, 15), (18, 20), (18, 17), (19, 20), (19, 16), (24, 13), (25, 5), (25, 3), (27, 14), (29, 10), (30, 11), (30, 11), (32, 4), (32, 5), (33, 15), (33, 2), (33, 19), (34, 12), (36, 3), (37, 15), (40, 17), (41, 4), (44, 10), (45, 4), (47, 19), (48, 8), (48, 15), (49, 11), (49, 4), (50, 2), (50, 4), (51, 3), (52, 12), (53, 8), (55, 9), (56, 10), (57, 5), (59, 6), (60, 3), (60, 18), (63, 3), (63, 20), (64, 11), (64, 7), (64, 18), (65, 5), (67, 17), (68, 8), (69, 20), (69, 2), (69, 18), (73, 14), (74, 18), (74, 5), (75, 4), (76, 3), (76, 7), (80, 6), (81, 2), (83, 8), (84, 3), (84, 9), (85, 7), (86, 20), (87, 12), (89, 15), (90, 5), (90, 15), (91, 15), (93, 10), (93, 4), (95, 11), (96, 4), (98, 9), (98, 10), (98, 5), (99, 20), (99, 12)]
Proces: 72 [(0, 14), (3, 17), (3, 3), (4, 12), (4, 7), (6, 14), (6, 10), (7, 20), (7, 19), (9, 18), (11, 7), (12, 8), (12, 10), (13, 19), (16, 20), (17, 14), (18, 5), (18, 2), (20, 19), (23, 15), (24, 17), (24, 5), (25, 17), (26, 13), (26, 10), (27, 15), (28, 16), (30, 5), (31, 20), (31, 17), (31, 9), (32, 12), (33, 5), (33, 3), (33, 4), (33, 1), (34, 13), (35, 15), (37, 4), (38, 19), (39, 13), (39, 18), (41, 17), (41, 14), (41, 17), (41, 8), (41, 14), (43, 20), (44, 6), (45, 10), (46, 15), (46, 19), (48, 4), (49, 19), (54, 9), (54, 3), (55, 13), (56, 16), (57, 4), (57, 19), (57, 20), (57, 5), (59, 8), (60, 3), (61, 16), (61, 19), (63, 18), (63, 6), (64, 10), (64, 10), (67, 10), (68, 11), (69, 11), (70, 16), (71, 12), (72, 18), (74, 1), (75, 16), (76, 12), (77, 1), (78, 5), (79, 1), (79, 7), (79, 16), (80, 15), (83, 6), (84, 1), (84, 16), (86, 20), (86, 9), (87, 1), (88, 5), (92, 1), (93, 10), (94, 15), (95, 9), (96, 7), (97, 5), (97, 20), (98, 19)]
Proces: 73 [(2, 11), (3, 16), (3, 20), (4, 18), (6, 16), (7, 11), (7, 15), (7, 3), (9, 20), (11, 17), (13, 5), (15, 16), (15, 11), (15, 2), (16, 11), (16, 4), (18, 1), (18, 10), (18, 4), (19, 15), (21, 17), (22, 9), (24, 17), (25, 20), (26, 19), (26, 9), (27, 2), (29, 13), (30, 7), (30, 5), (33, 15), (34, 12), (38, 14), (38, 10), (39, 20), (40, 1), (41, 1), (42, 16), (42, 3), (43, 20), (44, 18), (44, 19), (45, 19), (45, 3), (45, 1), (46, 15), (47, 8), (47, 16), (48, 3), (48, 4), (49, 1), (49, 3), (50, 8), (52, 2), (53, 9), (53, 2), (53, 1), (56, 8), (57, 3), (57, 3), (58, 1), (61, 19), (62, 2), (62, 18), (63, 6), (63, 5), (64, 9), (65, 14), (67, 20), (67, 7), (70, 5), (71, 3), (72, 14), (72, 2), (73, 11), (76, 11), (78, 11), (79, 12), (80, 8), (81, 8), (81, 11), (83, 7), (84, 18), (84, 4), (86, 7), (86, 19), (88, 8), (88, 12), (89, 10), (89, 3), (91, 12), (91, 18), (92, 1), (93, 18), (94, 6), (95, 7), (97, 3), (98, 10), (98, 1), (99, 10)]
Proces: 74 [(2, 7), (4, 4), (5, 7), (6, 10), (6, 12), (7, 9), (7, 14), (10, 3), (10, 16), (11, 5), (11, 20), (12, 1), (13, 14), (13, 9), (14, 1), (14, 20), (16, 18), (17, 13), (18, 15), (21, 11), (21, 16), (25, 15), (25, 3), (25, 5), (27, 9), (27, 9), (29, 1), (29, 4), (30, 12), (30, 4), (32, 14), (33, 14), (34, 7), (34, 12), (35, 4), (35, 2), (37, 5), (38, 7), (38, 16), (38, 12), (41, 2), (44, 5), (46, 14), (46, 16), (49, 14), (50, 2), (52, 9), (53, 12), (53, 1), (55, 6), (56, 14), (59, 10), (59, 12), (59, 16), (59, 14), (60, 13), (61, 17), (62, 13), (63, 18), (64, 16), (64, 6), (64, 15), (65, 16), (66, 17), (66, 3), (67, 8), (67, 3), (67, 13), (68, 15), (68, 12), (70, 10), (70, 3), (71, 14), (72, 6), (72, 20), (72, 13), (75, 3), (75, 5), (78, 14), (79, 13), (80, 11), (80, 4), (80, 12), (82, 7), (83, 7), (84, 3), (84, 13), (86, 3), (86, 3), (87, 19), (89, 15), (90, 18), (93, 19), (96, 5), (96, 3), (97, 8), (98, 1), (99, 1), (99, 16), (99, 11)]
Proces: 75 [(0, 17), (0, 18), (1, 6), (2, 4), (2, 11), (4, 5), (5, 5), (5, 1), (10, 13), (10, 15), (11, 4), (11, 6), (13, 8), (13, 18), (14, 11), (15, 10), (16, 16), (17, 2), (18, 6), (19, 20), (19, 7), (19, 7), (22, 18), (23, 7), (23, 2), (23, 14), (23, 14), (24, 19), (25, 6), (25, 19), (25, 13), (26, 14), (27, 5), (29, 15), (31, 10), (31, 4), (32, 15), (34, 9), (34, 5), (34, 20), (36, 18), (36, 18), (36, 11), (37, 18), (38, 16), (38, 4), (39, 1), (39, 17), (40, 9), (40, 6), (44, 4), (44, 14), (45, 7), (47, 4), (47, 17), (48, 20), (49, 6), (50, 19), (50, 19), (53, 8), (56, 15), (56, 16), (57, 6), (59, 15), (61, 4), (62, 17), (63, 13), (64, 20), (65, 10), (67, 9), (71, 14), (72, 2), (72, 15), (76, 6), (76, 16), (77, 6), (77, 8), (78, 17), (78, 10), (79, 16), (79, 8), (80, 3), (81, 11), (83, 5), (84, 14), (84, 5), (85, 13), (86, 6), (87, 2), (88, 20), (89, 18), (89, 7), (91, 11), (91, 10), (91, 8), (93, 5), (94, 7), (94, 20), (95, 17), (99, 14)]
Proces: 76 [(0, 14), (1, 9), (2, 10), (2, 17), (3, 13), (3, 10), (3, 13), (4, 14), (5, 17), (8, 2), (10, 9), (11, 14), (12, 11), (15, 10), (15, 12), (16, 7), (16, 19), (17, 18), (18, 10), (18, 17), (18, 13), (19, 9), (20, 3), (21, 15), (22, 19), (23, 12), (23, 13), (24, 2), (24, 12), (24, 16), (27, 9), (27, 12), (31, 13), (31, 7), (33, 14), (34, 14), (34, 11), (35, 16), (35, 16), (36, 13), (37, 10), (37, 1), (39, 2), (41, 15), (41, 20), (43, 15), (44, 4), (46, 17), (46, 17), (46, 5), (47, 14), (47, 19), (49, 8), (50, 9), (50, 11), (50, 9), (55, 15), (56, 11), (57, 19), (57, 7), (62, 14), (63, 20), (63, 16), (63, 18), (64, 20), (65, 15), (65, 1), (66, 12), (67, 6), (68, 16), (68, 12), (69, 19), (70, 15), (71, 11), (71, 10), (72, 7), (77, 16), (77, 3), (78, 2), (79, 1), (80, 1), (83, 15), (83, 16), (86, 16), (86, 12), (86, 7), (86, 4), (86, 17), (86, 16), (87, 15), (87, 7), (92, 12), (93, 2), (94, 7), (95, 4), (95, 8), (98, 11), (99, 18), (99, 12), (99, 3)]
Proces: 77 [(1, 19), (2, 7), (4, 8), (5, 18), (5, 20), (6, 16), (7, 1), (8, 13), (8, 8), (8, 12), (10, 11), (11, 17), (11, 17), (11, 2), (12, 14), (12, 4), (13, 17), (13, 1), (13, 16), (14, 4), (15, 20), (17, 18), (19, 4), (19, 18), (19, 1), (20, 17), (20, 8), (22, 20), (23, 3), (27, 18), (31, 3), (33, 6), (36, 10), (36, 13), (37, 15), (38, 2), (38, 8), (38, 15), (38, 7), (39, 15), (40, 4), (41, 11), (42, 18), (42, 18), (43, 20), (46, 14), (47, 15), (47, 2), (48, 7), (48, 13), (49, 7), (49, 8), (52, 10), (53, 8), (54, 13), (55, 6), (55, 4), (55, 16), (56, 18), (57, 17), (57, 16), (58, 1), (62, 8), (62, 7), (62, 9), (63, 16), (63, 15), (64, 1), (66, 13), (67, 10), (67, 7), (70, 20), (73, 1), (75, 20), (76, 14), (76, 5), (77, 6), (77, 19), (78, 1), (79, 17), (80, 18), (80, 16), (82, 8), (83, 16), (84, 14), (87, 19), (89, 5), (89, 20), (91, 11), (93, 4), (94, 10), (94, 8), (94, 17), (94, 15), (96, 15), (96, 15), (96, 16), (97, 19), (98, 3), (99, 19)]
Proces: 78 [(0, 9), (1, 2), (1, 3), (2, 16), (2, 5), (3, 16), (6, 16), (6, 8), (7, 16), (7, 16), (9, 4), (9, 2), (10, 7), (10, 18), (11, 18), (11, 4), (11, 17), (13, 9), (14, 13), (15, 12), (15, 9), (17, 8), (18, 10), (18, 1), (19, 1), (20, 6), (21, 4), (22, 7), (23, 11), (24, 4), (24, 3), (24, 1), (24, 14), (24, 9), (25, 8), (26, 8), (30, 5), (30, 3), (31, 8), (32, 11), (32, 10), (33, 7), (36, 15), (36, 15), (37, 16), (41, 4), (41, 11), (45, 14), (47, 16), (50, 17), (51, 5), (53, 16), (53, 10), (56, 20), (56, 18), (60, 4), (60, 20), (62, 18), (64, 13), (64, 19), (64, 9), (65, 7), (67, 2), (67, 3), (68, 16), (68, 13), (69, 9), (71, 20), (71, 17), (73, 15), (73, 16), (73, 1), (73, 20), (75, 16), (76, 4), (77, 17), (80, 2), (84, 4), (85, 15), (85, 17), (85, 13), (86, 3), (88, 16), (88, 4), (88, 13), (89, 18), (89, 1), (90, 18), (90, 7), (95, 11), (95, 12), (95, 17), (96, 19), (97, 14), (98, 13), (98, 13), (98, 3), (98, 13), (99, 9), (99, 14)]
Proces: 79 [(0, 4), (0, 19), (0, 16), (0, 19), (1, 8), (2, 4), (4, 5), (4, 11), (8, 5), (10, 14), (11, 7), (13, 16), (17, 3), (18, 20), (19, 3), (19, 12), (20, 1), (21, 5), (22, 12), (24, 4), (24, 5), (24, 5), (26, 4), (26, 13), (26, 14), (28, 5), (29, 14), (32, 6), (33, 12), (33, 15), (37, 1), (38, 9), (38, 4), (38, 7), (39, 11), (40, 10), (40, 5), (43, 14), (44, 14), (44, 12), (44, 16), (46, 2), (47, 11), (48, 18), (48, 1), (50, 8), (50, 3), (52, 7), (52, 12), (52, 2), (54, 2), (54, 19), (55, 5), (56, 14), (56, 2), (57, 15), (58, 12), (59, 10), (60, 17), (61, 8), (61, 4), (61, 6), (61, 19), (62, 18), (62, 18), (64, 2), (64, 6), (65, 13), (66, 17), (68, 11), (69, 18), (69, 10), (69, 5), (70, 9), (71, 7), (72, 1), (74, 1), (75, 14), (78, 15), (79, 20), (80, 17), (80, 3), (82, 17), (83, 13), (83, 8), (85, 13), (85, 18), (85, 5), (86, 5), (86, 18), (89, 16), (89, 6), (91, 3), (92, 6), (92, 3), (92, 17), (94, 13), (95, 14), (98, 7), (98, 11)]
Proces: 80 [(0, 8), (0, 4), (4, 19), (5, 11), (5, 19), (7, 15), (8, 14), (11, 5), (12, 4), (15, 1), (15, 5), (17, 19), (18, 15), (18, 11), (18, 16), (19, 3), (19, 8), (19, 16), (19, 12), (20, 8), (22, 14), (22, 3), (22, 19), (22, 4), (24, 9), (24, 8), (25, 4), (25, 2), (26, 9), (26, 12), (27, 8), (30, 6), (31, 16), (31, 18), (32, 8), (33, 16), (33, 15), (33, 16), (36, 14), (36, 15), (38, 5), (39, 17), (39, 20), (39, 16), (39, 11), (41, 13), (42, 9), (43, 1), (43, 13), (44, 20), (44, 1), (44, 8), (44, 18), (46, 2), (46, 1), (46, 18), (48, 4), (50, 18), (51, 9), (51, 15), (59, 9), (60, 3), (61, 12), (61, 15), (61, 15), (62, 8), (64, 20), (66, 1), (66, 3), (67, 6), (67, 4), (68, 2), (68, 9), (69, 3), (71, 7), (74, 3), (77, 17), (78, 18), (79, 3), (82, 15), (84, 18), (84, 18), (86, 16), (86, 10), (89, 11), (89, 7), (89, 13), (90, 13), (91, 10), (91, 12), (92, 16), (92, 15), (94, 8), (95, 3), (95, 5), (95, 1), (95, 5), (96, 14), (96, 10), (96, 3)]
Proces: 81 [(1, 5), (1, 6), (1, 11), (2, 16), (3, 10), (4, 20), (6, 13), (8, 11), (9, 5), (10, 11), (12, 1), (12, 7), (15, 4), (15, 19), (16, 6), (16, 16), (16, 18), (19, 17), (20, 7), (20, 8), (20, 4), (21, 4), (22, 7), (23, 6), (23, 4), (25, 9), (27, 5), (28, 20), (29, 12), (30, 6), (31, 16), (31, 3), (31, 18), (33, 11), (34, 13), (34, 9), (34, 12), (35, 11), (37, 10), (38, 18), (38, 9), (40, 16), (41, 13), (42, 11), (43, 15), (43, 14), (44, 7), (44, 20), (45, 19), (46, 13), (47, 12), (47, 1), (47, 20), (49, 7), (50, 9), (52, 1), (52, 13), (52, 20), (53, 5), (55, 13), (55, 19), (56, 7), (57, 20), (57, 7), (59, 7), (59, 9), (59, 16), (61, 12), (61, 1), (64, 2), (64, 11), (65, 2), (67, 19), (68, 13), (69, 14), (69, 12), (69, 3), (70, 13), (70, 3), (71, 9), (71, 9), (72, 18), (74, 1), (74, 6), (75, 1), (77, 2), (79, 10), (79, 10), (82, 5), (82, 18), (82, 4), (83, 3), (88, 1), (88, 15), (94, 4), (94, 11), (95, 1), (96, 12), (97, 4), (97, 5)]
Proces: 82 [(0, 11), (1, 8), (2, 18), (2, 13), (2, 16), (7, 10), (8, 5), (12, 8), (12, 14), (12, 1), (13, 10), (13, 10), (16, 20), (17, 4), (18, 19), (19, 4), (20, 5), (20, 2), (20, 15), (21, 3), (21, 3), (21, 13), (23, 11), (23, 13), (23, 20), (24, 4), (24, 9), (24, 8), (25, 2), (27, 17), (28, 10), (28, 15), (29, 8), (30, 2), (30, 19), (31, 15), (31, 9), (31, 12), (32, 17), (32, 10), (34, 6), (36, 12), (39, 18), (42, 12), (43, 18), (44, 10), (44, 9), (45, 10), (46, 7), (47, 15), (47, 7), (48, 2), (48, 13), (49, 10), (51, 9), (51, 10), (53, 10), (53, 8), (54, 10), (54, 7), (55, 18), (55, 4), (56, 16), (56, 14), (56, 8), (57, 20), (61, 1), (62, 3), (62, 2), (64, 15), (64, 11), (65, 13), (65, 7), (66, 2), (67, 16), (68, 13), (68, 6), (72, 15), (73, 19), (74, 18), (74, 12), (74, 12), (77, 3), (83, 15), (86, 6), (87, 5), (88, 7), (90, 2), (91, 14), (91, 2), (92, 4), (92, 10), (93, 20), (95, 15), (95, 12), (96, 10), (96, 17), (96, 15), (97, 19), (98, 8)]
Proces: 83 [(3, 18), (3, 12), (3, 13), (3, 4), (5, 11), (6, 17), (8, 8), (9, 11), (9, 14), (10, 11), (10, 2), (11, 16), (12, 17), (15, 16), (17, 10), (18, 16), (18, 3), (18, 10), (19, 1), (20, 2), (22, 6), (23, 1), (23, 15), (24, 6), (25, 10), (25, 9), (26, 15), (27, 1), (27, 4), (29, 4), (30, 12), (31, 17), (31, 3), (32, 1), (35, 6), (37, 13), (37, 5), (38, 4), (38, 2), (38, 12), (42, 16), (44, 16), (45, 4), (45, 17), (46, 4), (47, 18), (48, 12), (49, 15), (49, 19), (50, 2), (50, 9), (52, 1), (52, 12), (53, 13), (54, 1), (54, 14), (54, 17), (55, 16), (55, 10), (55, 8), (57, 13), (58, 8), (61, 12), (61, 10), (64, 10), (64, 16), (64, 5), (67, 16), (70, 11), (71, 5), (71, 7), (71, 17), (74, 4), (75, 2), (77, 11), (78, 2), (78, 2), (79, 6), (81, 12), (84, 9), (84, 20), (85, 3), (85, 16), (87, 9), (87, 3), (88, 8), (88, 11), (88, 7), (88, 13), (89, 15), (89, 17), (89, 20), (89, 3), (89, 9), (89, 9), (90, 10), (91, 15), (92, 1), (94, 13), (94, 3)]
Proces: 84 [(1, 12), (2, 15), (2, 6), (5, 1), (6, 7), (6, 14), (6, 15), (9, 6), (11, 5), (11, 2), (12, 11), (13, 20), (14, 19), (14, 2), (16, 12), (17, 14), (18, 7), (18, 19), (19, 12), (19, 15), (20, 2), (21, 8), (23, 9), (24, 6), (25, 16), (28, 4), (28, 9), (30, 20), (31, 18), (31, 15), (32, 2), (34, 9), (36, 15), (37, 13), (37, 18), (38, 18), (39, 3), (40, 14), (40, 13), (43, 8), (44, 13), (45, 15), (48, 2), (48, 3), (52, 19), (53, 14), (54, 18), (55, 20), (55, 16), (56, 8), (56, 7), (56, 19), (57, 6), (57, 13), (59, 9), (60, 19), (60, 3), (60, 7), (61, 15), (61, 9), (62, 14), (63, 15), (63, 6), (64, 14), (64, 5), (65, 17), (66, 13), (67, 19), (70, 11), (70, 6), (70, 10), (70, 10), (71, 14), (72, 5), (72, 11), (73, 6), (73, 16), (74, 10), (75, 18), (76, 11), (76, 3), (76, 1), (77, 5), (79, 2), (80, 8), (80, 17), (80, 4), (81, 19), (82, 4), (84, 15), (84, 4), (84, 5), (86, 2), (88, 15), (90, 15), (91, 2), (92, 12), (94, 4), (98, 3), (99, 12)]
Proces: 85 [(0, 10), (0, 20), (1, 8), (2, 15), (2, 15), (3, 5), (3, 20), (5, 17), (5, 5), (5, 16), (5, 1), (9, 1), (9, 19), (9, 18), (11, 5), (14, 14), (15, 3), (15, 20), (15, 15), (16, 16), (17, 10), (17, 8), (20, 9), (22, 18), (22, 16), (22, 5), (23, 11), (25, 15), (25, 14), (28, 13), (30, 15), (30, 11), (31, 10), (32, 17), (33, 8), (34, 4), (34, 12), (34, 4), (34, 11), (35, 4), (35, 4), (37, 15), (39, 5), (39, 19), (39, 4), (42, 15), (43, 20), (43, 4), (43, 10), (45, 12), (45, 18), (46, 7), (47, 18), (49, 20), (49, 16), (51, 11), (51, 1), (54, 6), (55, 17), (59, 18), (60, 8), (61, 6), (62, 1), (62, 14), (63, 18), (63, 1), (65, 9), (66, 11), (67, 15), (67, 10), (68, 4), (69, 9), (69, 3), (70, 20), (70, 1), (72, 16), (73, 19), (75, 20), (76, 9), (77, 5), (77, 8), (77, 12), (78, 7), (79, 9), (80, 5), (82, 1), (82, 13), (85, 12), (85, 7), (87, 9), (88, 18), (88, 20), (90, 4), (93, 10), (93, 4), (95, 12), (95, 11), (96, 12), (97, 16), (99, 2)]
Proces: 86 [(0, 18), (0, 6), (1, 13), (3, 6), (6, 1), (7, 9), (8, 8), (9, 14), (9, 1), (10, 10), (10, 3), (11, 2), (13, 11), (13, 14), (15, 2), (16, 14), (16, 5), (17, 6), (18, 16), (18, 16), (18, 15), (20, 6), (20, 2), (20, 7), (20, 5), (21, 4), (23, 1), (23, 18), (24, 8), (25, 20), (25, 11), (27, 13), (28, 19), (28, 14), (29, 2), (31, 8), (33, 2), (34, 8), (35, 5), (37, 8), (39, 16), (39, 4), (40, 7), (40, 5), (43, 20), (44, 6), (44, 13), (46, 14), (46, 6), (47, 9), (50, 3), (50, 9), (55, 4), (57, 4), (58, 11), (59, 12), (59, 20), (59, 7), (60, 20), (63, 11), (64, 18), (64, 5), (64, 17), (65, 16), (67, 2), (68, 18), (68, 17), (70, 16), (71, 6), (71, 18), (72, 5), (72, 14), (72, 14), (73, 3), (74, 8), (75, 11), (76, 19), (77, 10), (77, 7), (77, 1), (79, 16), (80, 8), (82, 8), (86, 9), (86, 5), (87, 13), (87, 15), (87, 8), (87, 12), (88, 4), (91, 10), (93, 20), (93, 11), (94, 9), (94, 15), (97, 19), (98, 6), (98, 8), (99, 16), (99, 9)]
Proces: 87 [(3, 4), (4, 10), (4, 9), (5, 13), (6, 17), (7, 6), (8, 7), (10, 16), (10, 15), (12, 14), (13, 17), (13, 1), (13, 11), (17, 16), (17, 6), (18, 8), (19, 7), (19, 18), (20, 9), (21, 20), (22, 4), (23, 3), (25, 19), (26, 12), (26, 2), (28, 18), (30, 15), (30, 16), (32, 9), (35, 2), (36, 13), (36, 17), (37, 16), (39, 6), (40, 17), (41, 9), (42, 15), (42, 13), (42, 8), (46, 13), (46, 8), (47, 14), (47, 6), (48, 16), (50, 10), (50, 3), (50, 9), (52, 1), (52, 14), (53, 2), (53, 9), (54, 13), (54, 2), (55, 19), (58, 1), (58, 11), (59, 10), (61, 8), (62, 2), (66, 20), (66, 12), (66, 9), (67, 14), (67, 18), (69, 2), (70, 14), (70, 5), (71, 11), (71, 2), (73, 8), (74, 7), (74, 3), (74, 10), (75, 9), (75, 19), (76, 11), (78, 14), (85, 17), (87, 5), (87, 3), (88, 7), (89, 6), (90, 17), (90, 16), (91, 15), (91, 1), (91, 17), (92, 13), (94, 10), (94, 12), (94, 4), (95, 1), (96, 12), (98, 3), (98, 2), (98, 1), (99, 1), (99, 9), (99, 11), (99, 9)]
Proces: 88 [(0, 2), (3, 9), (3, 20), (4, 7), (5, 9), (5, 12), (6, 6), (7, 18), (10, 10), (11, 16), (12, 12), (14, 2), (14, 9), (14, 18), (14, 12), (16, 17), (18, 7), (18, 7), (20, 5), (23, 8), (24, 20), (24, 4), (25, 14), (26, 12), (27, 8), (28, 18), (29, 19), (29, 12), (31, 11), (31, 20), (32, 6), (32, 6), (33, 16), (34, 7), (35, 11), (35, 13), (35, 1), (36, 11), (36, 13), (37, 2), (37, 12), (38, 4), (38, 13), (38, 1), (39, 16), (39, 5), (41, 15), (44, 5), (44, 10), (44, 16), (46, 1), (46, 19), (48, 10), (52, 17), (53, 20), (53, 7), (55, 11), (55, 4), (55, 18), (57, 10), (59, 3), (63, 17), (63, 7), (69, 4), (69, 14), (70, 11), (72, 20), (73, 19), (74, 12), (75, 16), (76, 2), (76, 11), (78, 3), (79, 11), (79, 1), (79, 20), (80, 19), (80, 6), (82, 18), (82, 10), (82, 1), (85, 16), (86, 1), (87, 14), (87, 14), (88, 8), (89, 18), (90, 11), (90, 4), (92, 14), (92, 9), (92, 15), (94, 14), (96, 3), (96, 1), (96, 4), (97, 7), (98, 5), (98, 6), (99, 3)]
Proces: 89 [(1, 5), (2, 11), (3, 16), (4, 2), (5, 17), (5, 11), (6, 10), (7, 5), (8, 16), (10, 13), (10, 18), (11, 10), (15, 5), (16, 14), (16, 1), (17, 8), (17, 10), (17, 4), (17, 13), (18, 13), (18, 2), (20, 4), (20, 12), (20, 10), (21, 7), (22, 1), (23, 10), (23, 4), (24, 12), (25, 8), (25, 8), (26, 11), (26, 6), (30, 17), (31, 15), (31, 2), (34, 1), (36, 11), (38, 20), (38, 12), (39, 1), (39, 14), (40, 13), (41, 14), (41, 8), (42, 6), (42, 14), (43, 15), (45, 18), (46, 12), (50, 7), (51, 10), (52, 12), (52, 17), (53, 7), (55, 12), (55, 8), (55, 16), (56, 14), (56, 7), (56, 13), (57, 5), (58, 17), (59, 11), (59, 12), (60, 17), (60, 2), (60, 17), (61, 8), (63, 11), (65, 13), (65, 1), (65, 15), (66, 19), (67, 1), (67, 19), (69, 11), (70, 17), (73, 11), (73, 13), (76, 13), (77, 6), (77, 20), (77, 13), (77, 6), (79, 10), (80, 1), (80, 10), (86, 5), (86, 10), (88, 13), (88, 13), (89, 10), (90, 13), (90, 7), (94, 19), (94, 15), (95, 1), (95, 16), (95, 13)]
Proces: 90 [(0, 12), (0, 17), (0, 14), (2, 5), (4, 1), (6, 18), (7, 15), (7, 9), (8, 5), (9, 19), (9, 14), (10, 20), (11, 5), (16, 10), (16, 11), (17, 12), (17, 1), (18, 11), (19, 9), (20, 10), (20, 7), (21, 15), (22, 17), (24, 14), (26, 10), (26, 5), (27, 9), (28, 5), (30, 19), (30, 10), (32, 8), (33, 6), (34, 7), (35, 11), (37, 3), (37, 14), (39, 17), (39, 10), (41, 3), (43, 18), (45, 14), (47, 18), (48, 11), (48, 2), (50, 16), (50, 14), (50, 3), (51, 9), (52, 8), (53, 11), (53, 1), (53, 16), (53, 8), (54, 2), (54, 2), (57, 5), (58, 17), (60, 3), (60, 15), (64, 8), (64, 10), (65, 17), (66, 10), (66, 4), (68, 16), (69, 6), (70, 14), (71, 6), (71, 17), (71, 2), (72, 4), (74, 15), (74, 19), (74, 19), (74, 13), (75, 10), (76, 15), (76, 20), (77, 1), (78, 18), (78, 14), (79, 1), (79, 4), (80, 9), (81, 5), (83, 20), (84, 8), (85, 7), (86, 11), (88, 11), (88, 2), (88, 11), (89, 3), (89, 11), (90, 9), (94, 11), (97, 20), (97, 2), (98, 15), (98, 5)]
Proces: 91 [(0, 3), (0, 14), (3, 4), (3, 18), (5, 13), (5, 5), (7, 16), (7, 19), (7, 15), (7, 8), (9, 1), (10, 13), (10, 10), (11, 12), (12, 7), (13, 5), (15, 4), (15, 19), (16, 1), (19, 14), (20, 4), (20, 12), (20, 1), (22, 20), (23, 2), (23, 20), (24, 10), (26, 3), (26, 2), (30, 12), (31, 6), (32, 14), (33, 17), (36, 9), (38, 16), (39, 9), (40, 20), (40, 20), (43, 18), (45, 2), (47, 3), (47, 15), (47, 10), (48, 4), (48, 1), (48, 13), (49, 8), (50, 5), (50, 12), (51, 16), (51, 6), (54, 18), (55, 17), (56, 11), (57, 19), (59, 15), (60, 4), (61, 19), (61, 11), (61, 6), (61, 9), (62, 9), (62, 13), (62, 14), (63, 18), (64, 10), (65, 10), (69, 5), (69, 17), (69, 3), (69, 11), (70, 14), (71, 5), (71, 5), (71, 10), (73, 9), (73, 14), (73, 20), (74, 5), (75, 10), (76, 20), (80, 20), (81, 12), (81, 12), (83, 4), (84, 14), (85, 18), (85, 3), (86, 3), (86, 9), (86, 7), (87, 6), (88, 16), (89, 17), (92, 6), (94, 3), (95, 11), (98, 7), (98, 18), (99, 8)]
Proces: 92 [(1, 11), (1, 5), (2, 20), (4, 11), (4, 18), (5, 17), (6, 5), (7, 13), (7, 20), (8, 18), (9, 6), (10, 19), (12, 15), (13, 14), (13, 18), (13, 18), (15, 20), (18, 7), (22, 6), (24, 20), (25, 12), (25, 17), (27, 7), (27, 9), (28, 4), (29, 9), (31, 19), (32, 8), (33, 10), (33, 12), (34, 6), (35, 4), (35, 11), (38, 7), (39, 7), (39, 3), (41, 16), (43, 6), (43, 17), (44, 13), (47, 16), (47, 12), (49, 3), (49, 18), (49, 12), (50, 10), (51, 15), (52, 2), (52, 6), (52, 11), (53, 6), (53, 1), (53, 12), (54, 6), (54, 7), (55, 6), (55, 14), (56, 11), (56, 12), (56, 7), (57, 19), (59, 15), (59, 11), (61, 17), (64, 20), (64, 11), (65, 14), (66, 19), (67, 12), (67, 10), (68, 7), (69, 6), (70, 5), (71, 4), (73, 7), (74, 7), (76, 4), (76, 20), (76, 6), (77, 19), (78, 15), (81, 10), (81, 17), (82, 10), (83, 8), (83, 2), (84, 13), (87, 15), (88, 19), (89, 18), (91, 11), (93, 18), (94, 18), (94, 4), (95, 15), (95, 17), (98, 3), (98, 5), (99, 5), (99, 3)]
